date,sales,
11/11/2015,798,
03/04/2017,160,
10/11/2017,6,
10/11/2017,28,
07/01/2017,3,
03/27/2018,9,
03/27/2018,18,
03/27/2018,333,
03/27/2018,293,
03/27/2018,207,
03/27/2018,18,
10/31/2017,1404,
11/04/2018,5,
02/14/2015,240,
02/14/2015,82,
02/14/2015,239,
06/18/2015,140,
02/28/2018,10,
02/28/2018,8,
12/09/2018,55,
12/07/2018,51,
11/24/2017,340,
11/24/2017,11,
11/24/2017,43,
07/03/2017,124,
06/26/2017,136,
07/26/2015,2178,
07/26/2015,18,
07/26/2015,17,
07/26/2015,432,
07/26/2015,9,
07/26/2015,5,
09/14/2017,438,
09/14/2017,674,
05/31/2016,275,
05/31/2016,63,
05/31/2016,9,
05/09/2016,49,
11/05/2015,150,
03/27/2018,1024,
03/27/2018,601,
03/27/2018,40,
03/27/2018,212,
05/21/2015,57,
05/21/2015,108,
05/21/2015,5,
05/21/2015,19,
05/21/2017,4,
01/12/2016,11,
01/12/2016,236,
01/12/2016,27,
01/12/2016,11,
